channelId,title,description,publishedAt,subscriberCount,viewCount,videoCount,topic
UC9a6FuDmvlQaInPO-1357Sg,reviewmirror,"Hallo, 
mein Name ist Alex und ich bin #Saarfluencer 
Das bedeutet ich bin sogeschimpfter Influencer aus dem Saarland.
Meine Themen: 
#Photovoltaik #solar #balkonkraftwerk  #elektromobilität #diy #reviews #amateurfunk

Werde Kanalmitglied: https://www.youtube.com/channel/UC9a6FuDmvlQaInPO-1357Sg/join

Keywords: 
#Technik #Photo #Foto #Video #Arduino #Raspberry #Solar #Photovoltaik #tech #computer #akku #li-ion #battery #batterie #kids #kinder #spielzeug #toy #audio #flashlight #taschenlampe #bike #amateurfunk #3ddruck #3dprinting  #hamradio #radioamateur #funk #funkgeräte #kurzwelle #hf #dso #oszilloskop #oscilloscope  #pv #photovoltaik #solar #photovoltaic #balkonkraftwerk

Rezensionsanfragen bitte an: info@reviewmirror.net
Review Inquiries: info@reviewmirror.net
My english channel: https://www.youtube.com/@reviewmirror_english7865

#saarland 
#saarbrücken 
#Saarbrigge
#Völklingen
#Warndt
#Saarländer
#Saar


reviewmirror
c/o Block Services
Stuttgarter Str. 106
70736 Fellbach",2006-09-19T17:01:15Z,16200,6835919,483,tech influencer
UCXCz2ZdxkXpFyHFJgMy-pJw,Semi Yulianto,"""This YouTube channel is dedicated to my late lovely wife Tjong Khui Fa/Bong Khui Fah/Hilda""

Semi Yulianto
Practitioner | Educator | Researcher - InfoSec/Cybersecurity
""CybersecurityAsean.com Top ASEAN LinkedIn Security Influencer 2020""
BSc. (Accounting), M.IT (IT Security & Governance)
MCT, MCDBA, MCTS, MCITP, MCSA, MCSE (Security & Messaging), MCT, CNA, CNE, CNI, CCNP, CWNA, CND, CEH, ECSA, CHFI, ECSP, EDRP, CEI, SSCP, CISSP, CSSLP, CC, CISA, CISM, Security+, CySA+, Pentest+, CASP+, CNSP, CNVP, CSAP, CSAE, CSIE, OSSA, CASE Java, ISO/IEC 27001 Lead Auditor. 
BINUS DCS & AMA DIT (Ph.D. Candidate)

Email: semi.yulianto2009@gmail.com & semi@sgi-asia.co.id 
Facebook: https://www.facebook.com/semi.yulianto
LinkedIn: https://www.linkedin.com/in/semiyulianto/
",2011-11-16T04:53:30Z,23500,1418146,330,tech influencer
UC7msd_WZK4RJDxyHi0aSXIA,Birwalla,"پێش کڕینی مۆبایل سەردانی بیرواڵا بکە

لە بیرواڵا نرخ هەروەها خاڵە بەهێز و لاوازەکانی مۆبایلەکان و ئامێرە ئەلیکترۆنییەکان دەزانیت.
 بە ئەزموونی ڕابردوومان متمانەی بینەرەکانمان بەدەستهێناوە، وەک باشترین و پڕبینەرترین پێگەی خاوەن بینەری ڕاستی کورد و عێراقی.


Welcome to Birwalla, the premier Kurdish technology channel, and digital media outlet! I'm Peshang Jamal, your trusted Kurdish technology influencer, bringing you the latest tech news and reviews from Iraq and Kurdistan.

At Birwalla, we're proud to be the go-to destination for the Kurdish and Iraqi tech community. Our unbiased reviews and promotion of tech companies have made us a trusted source of information.

Join our thriving community and stay at the forefront of tech trends, innovations, and insightful analysis. Experience the best in smartphones, electronics, and more.

For business inquiries and collaborations, contact us at peshangjamal193@gmail.com.

Thank you for being part of our vibrant Birwalla community!
",2019-06-11T19:09:23Z,158000,9687442,438,tech influencer
UCSCGT4nsc121klDc-NBhPzQ,Anatol Menke,"Hallo, mein Name ist Anatol und ich zeige euch auf meinem Kanal alles rund um Fotos, Videos und ähnliche Lifestyle Technik. Von Tutorials über unboxing Videos bis zu persönlichen vlogs findet ihr hier alle 1-2 Wochen ein neues Video.",2010-10-21T16:51:41Z,6280,3682158,290,tech influencer
UCVHIvtPk9zLpEn4Zxfd2mVQ,Mustafa Najm - مصطفى نجم,"💙 Content Creator | YouTuber | Influencer | Tech Enthusiast 🤍

مصطفى نجم - Mustafa Najm
منشئ محتوى في المجال التقني، اشارككم كل ما يخص المجال التقنية بشكل مبسط، اسعى جاهدًا لتقديم الافضل لكم دائما
 
• أكثر من 1.6M على منصاتي

📧 البريد الألكتروني الرسمي الخاص بالقناة للاعلان ، والاعمال الرسمية فقط :
MustafaTechIQ@gmail.com
",2013-03-05T10:19:21Z,688000,80169816,466,tech influencer
UC_VcDVOZ6Z-cQ539HYAbncQ,raw onions,"Welcome to my YouTube channel!
This is where I try to make the world of artificial intelligence and other tech-related topics accessible to everyone!

On this channel, I share simplified tutorials on how to use artificial intelligence and other tech tools, breaking down complex concepts into easy-to-understand explanations.

In addition to AI and tech content, I occasionally share curated short clips from public Tech/Hacking (like Ryan Montgomery) podcast episodes that highlight interesting or entertaining moments. These are selected for educational, commentary, or entertainment purposes under fair use.

The uploader is not devaluing any original work in any way, and is using the work in an innovative way that builds on the original work.
No copyright is claimed. If you believe material has been used in an unauthorized manner, and you're the owner, feel free to take it down.


",2021-04-27T12:22:41.999293Z,6960,2797807,29,tech influencer
UCkHEF-NaaEbPBTnWD_AKk9A,TuAndroidPersonal,"Jonathan Lizarrarás, creador y amigo de TuAndroidPersonal.
Amante de tecnología y Viajes desde 2012.
Tecnología, Noticias, Juegos, Aplicaciones, Personalización, Gadgets y Reviews!

Sígueme en Twitter, Facebook, Instagram y donde te lo indique tu corazón!
",2012-12-24T06:53:12Z,430000,50943518,703,tech influencer
UCOrjRoYJPqGiR1SZvU3xcYQ,Wireless Future,"Wireless Future is a channel by Emil Björnson (Professor at KTH Royal Institute of Technology) and Erik G. Larsson (Professor at Linköping University), both IEEE Fellows and Clarivate Highly Cited Researchers. The channel focuses on wireless communications and its applications. It contains a combination of podcast episodes, popular science material, tutorial videos, lecture material from university courses, and technical presentations related to recent research. Some recurring themes are Cellular and Cell-free Massive MIMO, reconfigurable intelligent surfaces (a.k.a. intelligent reflecting surfaces), 5G, and 6G.",2016-04-01T10:14:52Z,30000,2339818,232,tech influencer
UCl382K6UJS4zQoWxkRgm4dw,Gbr tech,"gbr.tech è un content creator ed influencer nel settore tech e digitale. Presente nelle principali piattaforme social come Instagram, TikTok e Facebook, pubblica quotidianamente trucchi e consigli sulla tecnologia, con un importante focus sul mondo Android e sul tema della privacy e sicurezza digitale.",2022-06-15T13:51:35.65468Z,76000,29932835,396,tech influencer
UCwhB8cJTSLxyubnKSS-PLJg,MegaLag,"Whistleblower? Insider Information? 
Anonymous Tip? 👉 Email:  megalagtips@proton.me  Signal: megalag.08",2020-08-13T17:27:04.967886Z,888000,46630325,22,tech influencer
UC8Ur9wIfXAtFNB-cMCPNY2g,Exabeam,"ABOUT EXABEAM:
Exabeam is a leader in intelligence and automation that powers security operations for the world’s smartest companies. As a global cybersecurity leader, Exabeam provides industry-proven, security-focused, and flexible solutions for faster, more accurate threat detection, investigation, and response (TDIR). Cutting-edge technology enhances security operations center performance, optimizing workflows and accelerating time to resolution. With consistent leadership in AI innovation and a proven track record in security information and event management (SIEM) and user behavior analytics, Exabeam empowers global security teams to combat cyberthreats, mitigate risk, and streamline operations. Learn more at www.exabeam.com.
 
CONNECT WITH US:
Twitter: https://twitter.com/exabeam
Instagram: https://www.instagram.com/exabeam/
LinkedIn: https://www.linkedin.com/company/exabeam/
Blog: https://www.exabeam.com/blog/
",2014-08-04T18:08:18Z,11400,938591,192,tech influencer
UCY6N8zZhs2V7gNTUxPuKWoQ,Ishan Sharma,"I'm a YouTube creator with 1.7M+ subs making videos on upskilling, business and AI. The goal is to help people make a living doing what they love.

I also run MarkitUp, a marketing agency based in Bengaluru helping brands grow on social with organic and shareable content. MarkitUp has worked with 40+ brands, from individuals and startups to publicly listed enterprises in India and companies in US & UK.

I co-authored Unlocking Unicorn Secrets with a mission to uncover stories of 20 Unicorn founders in India, from childhood to building a billion dollar company. These include Ritesh Agarwal of OYO, Nikhil Kamath & Nithin Kamath of Zerodha, Ghazal & Varun Alagh of Mamaearth among others. The book was published by Penguin on 15th August 2023 and went on to become an Amazon Bestseller, selling over 10,000 copies.

I've also delivered 40+ speeches at colleges across the India including IITs, NITs and many more. I've also done corporate sessions on AI with brands like HP, Lenovo, etc.
",2019-08-04T13:04:10Z,2000000,406365190,1751,tech influencer
UCT2xzagsBVtStUCA2ulvKmQ,Manoj Dey,"Hello Friends,
Mera name hai manoj aur aap sabhi ka hamare youtube channel par swagat hai .Dosto hamare is channel par Youtube se judi tips & tricks,Unboxing,Review,Tech news Sabkuch milega to aap channel ko subscribe jarur kare !!😊😊

Follow me on :-
Instagram -  manojdey23 
Facebook - manojdey23
Twitter - manojdey23
Telegram - manojdey23

For Sponsorship & Business
Enquiries :-
manojdeybusiness@gmail.com

Tech supports are not provided over this email.",2016-11-24T14:48:33Z,7320000,1076475462,1806,tech influencer
UCNXDU-8M1KFAWpFxmev8C-g,Jess Ramos | Data Analytics & Tech,"ur tech, data, AI, & SQL girlie 💕
data analyst turned content creator⚡️
💌 partnerships@bdeanalytics.com / ATL 🍑
free data analytics roadmap ⬇️",2023-04-07T12:50:30.479893Z,9940,506073,207,tech influencer
UCXcRxmZkDGP0_sBGTFTF-Bw,Info-Tech Research Group,Leading the Charge in IT Innovation | Research & Advisory Powerhouse | Transforming Insights into Impact with Cutting-Edge IT Strategies,2009-07-27T18:28:54Z,10100,842302,959,tech influencer
UCWgH85sN50BbbHq8WTXhC1A,Facile!ia,"facile!IA – Libera la tua creatività con l’intelligenza artificiale.
Su questo canale trovi centinaia di video tutorial semplici e accessibili per scoprire come usare l’IA in modo creativo, anche se parti da zero. Impara a scrivere con ChatGPT, creare immagini e video originali, dare vita a influencer virtuali, realizzare video musicali e molto altro, sfruttando strumenti gratuiti e facili da usare.
Ogni video dura circa 10-15 minuti e ti guida passo passo nel mondo dell’intelligenza artificiale applicata alla creatività: contenuti visivi, testi, musica, grafica e storytelling digitale.
🎨 Che tu voglia divertirti con un nuovo hobby, lanciare un progetto personale o persino iniziare a guadagnare grazie all’IA – fino a trasformarla in un vero lavoro – sei nel posto giusto.
🔍 Scopri le ultime novità, i tool più innovativi e tutti i trucchi per trasformare idee in progetti… con l’aiuto dell’IA.
👉 Iscriviti ora per imparare, creare e stupire. Sempre con semplicità. Sempre con facile!IA.
",2012-03-09T12:57:49Z,13400,785910,182,tech influencer
UCbrqaTDZphtEkiL7oNhLX8g,Digital David,"⚠️ EMAIL ME: digitaldavid01@gmail.com

📮 SEND ME MAIL:
Digital David
6809 Main Street
PMB 107
Cincinnati, Ohio 45244

📹 SUBSCRIBE FOR MORE VIDEOS: https://goo.gl/7yZ8XY

🤟 SUPPORT ME: https://paypal.me/DigitalDavid

😎 BE MY FRIEND:
https://instagram.com/digitaldavidreviews
https://facebook.com/digitaldavidreviews
https://twitter.com/DigitalDavidYT
https://digitaldavidreviews.com
WeChat: Digital David

📰 MY FREE NEWSLETTER
 https://goo.gl/mVNgzk 

🛍️ MY STORE:
https://www.amazon.com/shop/digitaldavid 



🤝🏽📦 This channel is a participant in affiliate advertising designed to provide a means for sites to earn advertising fees by advertising and linking to products. We may receive a commission for purchases made through these links at no additional cost to you.",2014-01-18T00:20:38Z,72300,48352637,2791,tech influencer
UCB83K7FgWgUnzITJ5PPU85A,Technoholic Plus,"🌟 Welcome to Technoholic Plus- Elevating Your Digital Efficiency! 🌟

At Technoholic, our mission is to enhance your productivity with the best productivity solutions for Windows.
We're dedicated to offering top-notch tips, tricks, and tutorials that cater to your needs, from Office, PDF editing to optimizing your workflow and beyond.

👉 Subscribe to stay ahead with our practical guides and insights. Together, we'll explore the best tools to optimize your digital workflow.

Stay Connected:
Technoholic Plus: https://bit.ly/technoholicplus
Visit our website for more: https://www.technoholicplus.com

Explore https://www.indstor.com for additional resources.
📱 Check out our sister channel for PC Hardware and Notebook reviews: https://www.youtube.com/@negitech007

Feedback or inquiries? Email us at iborn2innovate@gmail.com.

Thank you for being part of our journey to digital efficiency. Let's make every moment online productive!""
",2014-07-29T02:51:33Z,38300,13646835,859,tech influencer
